game_id,attendance,period,home_team,away_team,home_points,away_points,pdo,fenwick_pct,corsi_pct,on_ice_shots_differential,on_ice_shots_pct,average_shot_distance,on_ice_shots_against,on_ice_shots_for,fenwick_total,fenwick_against,fenwick_for,corsi_total,corsi_against,corsi_for,away_pdo,away_fenwick_pct,away_corsi_pct
97debdc4-29ab-4573-aafe-75ad9f876cf9,18855.0,5.0,Canucks,Predators,3,4,7.6000000000000005,0.5,0.5,9.0,0.576,31.6,25.0,34.0,0.0,39.0,39.0,0.0,50.0,50.0,10.933,0.5,0.5
6e83ee49-8d43-4b29-ba53-19d1e3f32df7,17386.0,4.0,Flames,Devils,3,4,10.886,0.464,0.505,-6.0,0.438,39.2,27.0,21.0,-5.0,37.0,32.0,1.0,46.0,47.0,12.3,0.536,0.495
8013228f-6d49-4b95-8234-8ac08aec1124,17562.0,5.0,Sharks,Ducks,4,5,8.540000000000001,0.584,0.607,19.0,0.642,31.7,24.0,43.0,15.0,37.0,52.0,25.0,46.0,71.0,16.923000000000002,0.416,0.393
d21ad773-ccb2-416f-8a34-71ea46c2956d,16161.0,3.0,Kings,Panthers,5,4,13.695,0.384,0.4,-9.0,0.424,34.5,34.0,25.0,-20.0,53.0,33.0,-23.0,69.0,46.0,11.372,0.616,0.6
b6127361-b789-4efd-9ddb-75316b7e1741,18006.0,4.0,Rangers,Red Wings,2,3,7.817,0.544,0.57,1.0,0.509,35.7,26.0,27.0,6.0,31.0,37.0,14.0,43.0,57.0,9.231000000000002,0.456,0.43
ccc993fb-c87a-4f04-8dee-b4aaa9e44a98,18463.0,3.0,Hurricanes,Maple Leafs,1,3,4.157,0.598,0.596,8.0,0.583,32.7,20.0,28.0,16.0,33.0,49.0,20.0,42.0,62.0,15.267000000000001,0.402,0.404
ea990f50-effd-4e4d-8b44-76b52716bcc7,15174.0,3.0,Ducks,Panthers,3,5,9.496,0.446,0.394,-12.0,0.419,31.0,43.0,31.0,-10.0,51.0,41.0,-28.0,80.0,52.0,11.314,0.554,0.606
33890ea6-feda-4ebc-acf4-fd765a35b4e1,15722.0,4.0,Islanders,Flames,4,3,13.435,0.402,0.434,-18.0,0.378,38.1,46.0,28.0,-18.0,55.0,37.0,-17.0,73.0,56.0,7.375,0.598,0.566
a79fae0d-ef14-402f-9044-b7cd9861a66f,17850.0,3.0,Bruins,Blues,3,1,9.062999999999999,0.529,0.551,4.0,0.538,37.6,24.0,28.0,4.0,33.0,37.0,10.0,44.0,54.0,4.619,0.471,0.449
22b371f0-cc5c-4668-8422-ecb023b19ca5,18573.0,3.0,Capitals,Oilers,5,4,16.962,0.488,0.509,-3.0,0.472,33.1,28.0,25.0,-2.0,41.0,39.0,2.0,53.0,55.0,14.639000000000001,0.513,0.491
3bd1459c-5b2d-46a9-9b6f-352759114874,13351.0,3.0,Senators,Canucks,4,6,10.586,0.636,0.632,10.0,0.589,33.1,23.0,33.0,21.0,28.0,49.0,25.0,35.0,60.0,22.302,0.364,0.368
422447a1-1644-45e4-839d-63303b7b8fa6,18459.0,4.0,Maple Leafs,Golden Knights,3,4,10.5,0.556,0.554,8.0,0.595,30.1,17.0,25.0,7.0,28.0,35.0,9.0,37.0,46.0,20.903,0.444,0.446
7a37eb1b-42af-49b6-a238-7e5a52a47ad6,13096.0,3.0,Devils,Flames,3,2,15.943,0.348,0.432,-14.0,0.333,41.2,28.0,14.0,-20.0,43.0,23.0,-12.0,50.0,38.0,6.55,0.652,0.568
966e2cfe-b697-4258-abb7-7ccf3c9b7d16,17033.0,5.0,Red Wings,Canadiens,2,3,5.639,0.534,0.521,-3.0,0.475,39.1,31.0,28.0,5.0,34.0,39.0,4.0,45.0,49.0,7.053,0.466,0.479
bba38115-b1ec-4470-a8d3-c90e6b94a603,18006.0,3.0,Rangers,Islanders,3,4,8.346,0.603,0.56,11.0,0.612,34.1,19.0,30.0,13.0,25.0,38.0,11.0,40.0,51.0,16.325,0.397,0.44
cb4d1416-b027-484f-aca7-b25cf0885455,10296.0,3.0,Sabres,Coyotes,1,4,3.833,0.639,0.632,4.0,0.548,39.4,19.0,23.0,17.0,22.0,39.0,20.0,28.0,48.0,17.669999999999998,0.361,0.368
edb75730-259c-4719-9afa-6a824e14d632,15228.0,3.0,Flyers,Blues,5,1,15.264000000000001,0.56,0.509,12.0,0.607,49.7,22.0,34.0,10.0,37.0,47.0,2.0,54.0,56.0,4.457,0.44,0.491
5319e1ca-d2c4-400a-b818-9d09f800c57e,19092.0,3.0,Lightning,Oilers,2,3,6.297000000000001,0.578,0.584,11.0,0.608,32.6,20.0,31.0,10.0,27.0,37.0,15.0,37.0,52.0,11.246,0.422,0.416
7340037d-56cf-4b5c-a59d-11d1eb88ffe6,13847.0,3.0,Jets,Stars,5,1,16.154999999999998,0.557,0.511,10.0,0.593,27.6,22.0,32.0,8.0,31.0,39.0,2.0,46.0,48.0,5.348,0.443,0.489
f8561205-4b07-46a2-9a87-d8545ec50c1c,17151.0,3.0,Kraken,Predators,5,1,25.96,0.4,0.4,-4.0,0.45,38.2,22.0,18.0,-13.0,39.0,26.0,-20.0,60.0,40.0,4.75,0.6,0.6
f8bd3255-57b9-48a1-baec-cd5407fc238d,13558.0,3.0,Kings,Wild,1,0,4.3,0.585,0.578,8.0,0.6,35.1,16.0,24.0,11.0,27.0,38.0,14.0,38.0,52.0,0.967,0.415,0.422
daca7ec0-cf10-4355-8053-0aa80aa9071d,13225.0,3.0,Panthers,Hurricanes,3,0,9.1,0.463,0.432,-8.0,0.42,39.6,29.0,21.0,-5.0,36.0,31.0,-12.0,50.0,38.0,0.919,0.537,0.568
2518c195-643d-4ea6-aaba-402d98b434ea,21105.0,3.0,Canadiens,Canucks,5,2,18.139,0.47,0.43,-2.0,0.481,31.2,28.0,26.0,-4.0,35.0,31.0,-12.0,49.0,37.0,6.928,0.53,0.57
d8f0af58-81ab-4fdc-be45-565807746080,18573.0,3.0,Capitals,Penguins,1,4,4.857,0.508,0.526,-1.0,0.488,39.6,22.0,21.0,1.0,32.0,33.0,5.0,45.0,50.0,15.260000000000002,0.492,0.474
17d1ee7d-2ef0-452b-9d26-f5a67e27f884,14803.0,3.0,Ducks,Wild,1,4,3.997,0.426,0.388,-12.0,0.385,37.8,32.0,20.0,-10.0,39.0,29.0,-19.0,52.0,33.0,11.269,0.574,0.612
28e9400b-3d82-4dfd-834d-8b5e0e7fc53e,17850.0,3.0,Bruins,Flames,3,1,11.668999999999999,0.375,0.348,-12.0,0.342,37.5,25.0,13.0,-14.0,35.0,21.0,-21.0,45.0,24.0,3.9930000000000003,0.625,0.652
32b600cf-2336-4cc5-963f-ef276e86d04f,15490.0,3.0,Blue Jackets,Flyers,5,2,18.141,0.425,0.402,-8.0,0.431,46.9,33.0,25.0,-12.0,46.0,34.0,-21.0,64.0,43.0,6.728000000000001,0.575,0.598
8e0af2ee-d6c9-43fc-9063-cd7632c36a64,18118.0,3.0,Hurricanes,Oilers,7,2,22.808999999999997,0.588,0.62,12.0,0.63,31.1,17.0,29.0,14.0,33.0,47.0,24.0,38.0,62.0,9.881,0.413,0.38
b2dd3b6b-54b9-4963-bd26-d25a868e73b1,18869.0,3.0,Red Wings,Rangers,2,8,10.758,0.417,0.42,-6.0,0.435,42.0,26.0,20.0,-10.0,35.0,25.0,-13.0,47.0,34.0,25.099999999999998,0.583,0.58
dde96003-7fe7-4cb0-84d3-800e3ae81ac5,15757.0,3.0,Sabres,Golden Knights,4,7,12.206,0.493,0.537,-8.0,0.431,31.5,33.0,25.0,-1.0,38.0,37.0,8.0,50.0,58.0,20.285999999999998,0.507,0.463
f0983dd6-893e-437e-a109-01926c14d3a7,13806.0,4.0,Devils,Senators,4,3,10.693000000000001,0.589,0.612,13.0,0.61,33.4,23.0,36.0,17.0,39.0,56.0,27.0,47.0,74.0,11.601999999999999,0.411,0.388
a6c12282-579e-47d6-a5bb-f945b81206e7,17255.0,3.0,Islanders,Coyotes,0,2,0.929,0.536,0.505,-5.0,0.444,39.1,25.0,20.0,5.0,32.0,37.0,1.0,48.0,49.0,8.1,0.464,0.495
fbccecd3-b5a2-4f33-9177-ef1bfdb6ad33,18096.0,3.0,Blues,Sharks,5,3,16.099999999999998,0.489,0.473,-1.0,0.492,31.2,30.0,29.0,-2.0,45.0,43.0,-6.0,58.0,52.0,10.848,0.511,0.527
4c37c51f-260e-4239-b8d1-081f1817511a,18134.0,3.0,Avalanche,Predators,5,3,15.214,0.494,0.454,-8.0,0.429,36.1,32.0,24.0,-1.0,39.0,38.0,-10.0,59.0,49.0,9.456999999999999,0.506,0.546
53dbd5e7-1d47-4cd8-bedc-dcd2878bdbf7,16443.0,4.0,Kings,Blackhawks,2,1,6.6690000000000005,0.609,0.619,8.0,0.58,27.4,21.0,29.0,15.0,27.0,42.0,23.0,37.0,60.0,4.043,0.391,0.381
b62351e3-134d-445e-87dc-f5b75265e780,18573.0,3.0,Capitals,Lightning,5,1,21.766000000000002,0.542,0.518,1.0,0.513,37.6,19.0,20.0,5.0,27.0,32.0,3.0,41.0,44.0,4.192,0.458,0.482
628a48e7-5144-4d92-ae59-007522836373,19229.0,3.0,Maple Leafs,Penguins,2,4,7.526,0.5,0.516,0.0,0.5,35.0,20.0,20.0,0.0,33.0,33.0,3.0,45.0,48.0,18.333,0.5,0.484
b3711ce4-5893-4fa2-bc05-513115826559,18532.0,3.0,Stars,Sharks,4,5,14.522,0.708,0.737,15.0,0.683,35.5,13.0,28.0,27.0,19.0,46.0,45.0,25.0,70.0,28.662,0.292,0.263
35fd0f1e-a5c0-41fd-b590-f51b4fec5d6f,17151.0,3.0,Kraken,Wild,0,1,0.952,0.619,0.651,12.0,0.636,29.9,16.0,28.0,15.0,24.0,39.0,25.0,29.0,54.0,5.8,0.381,0.349
630997ff-1cc9-49f7-8143-8143a771cd45,16912.0,3.0,Flyers,Senators,1,4,3.452,0.6,0.557,13.0,0.627,36.7,19.0,32.0,13.0,26.0,39.0,10.0,39.0,49.0,15.774000000000001,0.4,0.443
4a6d472f-bd72-41a6-b935-d11a241564a2,16579.0,3.0,Panthers,Oilers,2,4,5.675,0.623,0.629,9.0,0.579,33.2,24.0,33.0,17.0,26.0,43.0,23.0,33.0,56.0,13.452,0.377,0.371
f3de9d97-5f5d-410a-b67a-e3e6fb931645,21105.0,4.0,Canadiens,Penguins,5,4,12.733,0.537,0.587,15.0,0.642,36.9,19.0,34.0,5.0,31.0,36.0,16.0,38.0,54.0,17.581,0.463,0.413
102e9b00-c20d-40da-946b-a4a8a11c4254,16514.0,3.0,Devils,Coyotes,4,2,16.289,0.566,0.563,5.0,0.576,38.7,14.0,19.0,7.0,23.0,30.0,8.0,28.0,36.0,11.946,0.434,0.438
e9346e4a-e61e-4799-8b9f-c7715e76168f,19070.0,3.0,Sabres,Bruins,1,3,4.1000000000000005,0.522,0.523,1.0,0.51,37.6,25.0,26.0,3.0,33.0,36.0,4.0,42.0,46.0,10.968,0.478,0.477
476f78fe-265b-471c-8dba-d51d55f4eb39,19497.0,3.0,Maple Leafs,Canucks,3,2,9.731000000000002,0.597,0.576,8.0,0.577,33.8,22.0,30.0,15.0,31.0,46.0,15.0,42.0,57.0,7.812,0.403,0.424
4cb37427-1b7f-4587-85d0-2b39775ca419,17255.0,4.0,Islanders,Blue Jackets,4,3,9.597,0.548,0.549,9.0,0.574,29.5,26.0,35.0,8.0,38.0,46.0,11.0,51.0,62.0,11.213000000000001,0.452,0.451
cc757fc0-7135-4465-93f5-d8d10f0d8a30,17169.0,3.0,Predators,Rangers,2,1,12.071,0.375,0.383,-13.0,0.333,25.9,26.0,13.0,-14.0,35.0,21.0,-19.0,50.0,31.0,3.7889999999999997,0.625,0.617
8a0dcd14-f80d-4817-9d35-2117cd8fdc74,18127.0,3.0,Avalanche,Hurricanes,4,1,15.260000000000002,0.308,0.286,-9.0,0.385,31.7,24.0,15.0,-20.0,36.0,16.0,-30.0,50.0,20.0,4.857,0.692,0.714
c8cce513-e5c2-42dc-b0db-b36419244ce8,15184.0,3.0,Ducks,Blackhawks,2,3,5.764,0.605,0.616,17.0,0.649,36.7,20.0,37.0,17.0,32.0,49.0,23.0,38.0,61.0,14.551,0.395,0.384
f0bdc1c9-8474-4bf1-957e-fec1a193f123,18343.0,3.0,Golden Knights,Blues,2,3,6.492999999999999,0.642,0.617,16.0,0.648,43.3,19.0,35.0,19.0,24.0,43.0,25.0,41.0,66.0,11.643999999999998,0.358,0.383
36f85828-71e3-4534-8170-ed4823879b5f,18501.0,3.0,Flames,Jets,3,2,9.513,0.537,0.495,7.0,0.566,41.7,23.0,30.0,5.0,31.0,36.0,-1.0,47.0,46.0,9.613999999999999,0.463,0.505
c6ba70e3-9f38-4f67-96f1-1cca597dd86c,18230.0,3.0,Kings,Red Wings,4,3,19.857,0.561,0.527,2.0,0.529,36.5,16.0,18.0,7.0,25.0,32.0,5.0,44.0,49.0,15.110000000000001,0.439,0.473
f76f4eff-61f8-4869-b40f-9b8494d05f5a,16898.0,3.0,Flyers,Stars,1,5,3.439,0.522,0.543,6.0,0.56,34.3,22.0,28.0,3.0,33.0,36.0,8.0,42.0,50.0,17.074,0.478,0.457
7275da9e-3c56-4dfd-8999-ef587ecbaea5,17850.0,3.0,Bruins,Canucks,5,2,15.635,0.5,0.5,2.0,0.524,44.2,20.0,22.0,0.0,29.0,29.0,0.0,38.0,38.0,7.353,0.5,0.5
c9174b09-e977-45f9-a613-13bc2f00b76a,17105.0,5.0,Wild,Sharks,2,3,7.646,0.489,0.496,-6.0,0.448,48.7,32.0,26.0,-2.0,47.0,45.0,-1.0,58.0,57.0,6.333,0.511,0.504
08f4434d-a85a-4223-bbc7-5d408e368b97,18006.0,3.0,Rangers,Coyotes,4,1,15.769,0.383,0.417,-5.0,0.436,27.8,22.0,17.0,-11.0,29.0,18.0,-12.0,42.0,30.0,3.952,0.617,0.583
aec6a5dc-e4a4-446e-bb73-a7a5cea035b3,19092.0,3.0,Lightning,Capitals,6,3,17.964000000000002,0.592,0.6,9.0,0.596,38.0,19.0,28.0,13.0,29.0,42.0,18.0,36.0,54.0,14.429,0.408,0.4
46ed66ec-9695-4e69-bb13-428dc432b81b,17151.0,4.0,Kraken,Jets,2,3,10.4,0.448,0.41,2.0,0.533,29.7,14.0,16.0,-6.0,32.0,26.0,-15.0,49.0,34.0,10.905,0.552,0.59
4690c2ef-7f9c-44f8-9908-004ce58052dc,13408.0,3.0,Senators,Islanders,2,4,6.186,0.57,0.614,-3.0,0.473,32.3,29.0,26.0,11.0,34.0,45.0,23.0,39.0,62.0,12.347,0.43,0.386
31123035-3596-440d-96c5-d96e837c7cbf,15676.0,3.0,Blackhawks,Hurricanes,0,3,0.906,0.396,0.386,-3.0,0.462,34.8,21.0,18.0,-11.0,32.0,21.0,-16.0,43.0,27.0,10.4,0.604,0.614
880f0feb-7d4a-45bb-90b0-caf5ac79a27d,17308.0,3.0,Flames,Kings,6,5,20.828,0.508,0.516,2.0,0.521,27.2,23.0,25.0,1.0,32.0,33.0,3.0,44.0,47.0,18.0,0.492,0.484
d8befd57-ae46-449b-9565-328326488e69,18104.0,3.0,Avalanche,Blues,2,3,5.223,0.541,0.567,4.0,0.527,37.2,35.0,39.0,8.0,45.0,53.0,16.0,52.0,68.0,8.657,0.459,0.433
06c33989-3a47-432c-8f3a-706e067c0727,19092.0,4.0,Lightning,Stars,5,4,14.075,0.539,0.526,5.0,0.545,25.4,25.0,30.0,6.0,35.0,41.0,5.0,45.0,50.0,13.368,0.461,0.474
0c23181e-774e-4ef4-a868-8c6aca2d2243,20753.0,3.0,Canadiens,Devils,1,5,4.672,0.444,0.455,-8.0,0.426,34.0,31.0,23.0,-8.0,40.0,32.0,-10.0,61.0,51.0,13.762,0.556,0.545
47c51b8a-f3c6-4ab1-9933-d8a5cd6c1104,17035.0,3.0,Penguins,Maple Leafs,2,5,6.248,0.506,0.534,0.0,0.5,31.4,29.0,29.0,1.0,40.0,41.0,8.0,55.0,63.0,16.146,0.494,0.466
614ed616-db11-474e-b7f1-cef5f9d344c1,11130.0,3.0,Sabres,Canucks,4,5,13.344,0.507,0.55,1.0,0.509,42.1,26.0,27.0,1.0,36.0,37.0,10.0,45.0,55.0,16.475,0.493,0.45
76bd2fb8-3cbb-4a25-87c6-266d023a368f,13813.0,3.0,Panthers,Capitals,5,2,12.552999999999999,0.47,0.474,5.0,0.54,42.5,29.0,34.0,-5.0,44.0,39.0,-6.0,61.0,55.0,5.5840000000000005,0.53,0.526
cc1cac27-d6c2-42c2-8f55-4209b5e7b199,15713.0,4.0,Blue Jackets,Flyers,5,4,16.092,0.447,0.444,0.0,0.5,28.8,32.0,32.0,-9.0,47.0,38.0,-14.0,69.0,55.0,11.648000000000001,0.553,0.556
9cd5997e-07f3-4925-bf29-ffb12633a039,17159.0,3.0,Predators,Wild,2,1,8.97,0.365,0.361,-9.0,0.39,28.4,25.0,16.0,-17.0,40.0,23.0,-23.0,53.0,30.0,3.92,0.635,0.639
60402df9-e818-4935-8026-223227b9313d,15198.0,4.0,Ducks,Red Wings,3,2,10.939,0.5,0.542,-4.0,0.463,32.9,29.0,25.0,0.0,39.0,39.0,9.0,49.0,58.0,7.0,0.5,0.458
91694c42-2241-43f7-96f0-43d5a12e66d4,17899.0,3.0,Golden Knights,Sharks,2,5,8.528,0.5,0.464,-2.0,0.48,37.9,26.0,24.0,0.0,32.0,32.0,-7.0,52.0,45.0,18.122999999999998,0.5,0.536
f12964c1-7c7d-4ea9-a8bf-dce5ff4e0c5d,13558.0,3.0,Senators,Sabres,4,1,10.967,0.565,0.488,9.0,0.592,40.6,20.0,29.0,8.0,27.0,35.0,-2.0,44.0,42.0,4.2,0.435,0.512
a8282a25-082f-44bc-89d3-563502aec19c,16284.0,3.0,Blackhawks,Blues,2,5,8.257,0.424,0.471,-12.0,0.38,32.8,31.0,19.0,-10.0,38.0,28.0,-5.0,45.0,40.0,15.226,0.576,0.529
c2b5d973-a7bd-46a1-8e7c-a2a692bea739,16943.0,3.0,Oilers,Kings,1,3,5.2059999999999995,0.492,0.6,-6.0,0.442,31.3,29.0,23.0,-1.0,33.0,32.0,20.0,40.0,60.0,10.357000000000001,0.508,0.4
12e0b740-7ce5-40e2-bab4-d37b62ea05fe,17850.0,3.0,Bruins,Flyers,4,1,13.457,0.508,0.545,1.0,0.512,38.9,21.0,22.0,1.0,32.0,33.0,8.0,40.0,48.0,5.175,0.492,0.455
1f9f1094-4e91-4e9c-9037-85239385ae21,14914.0,3.0,Blue Jackets,Canadiens,6,4,21.605,0.435,0.424,-14.0,0.397,30.1,41.0,27.0,-12.0,52.0,40.0,-18.0,68.0,50.0,10.293,0.565,0.576
7580bfc4-2d46-417a-a495-bd424fc10e34,18680.0,4.0,Hurricanes,Avalanche,2,3,5.0,0.721,0.713,26.0,0.76,34.1,12.0,38.0,30.0,19.0,49.0,37.0,25.0,62.0,20.958,0.279,0.287
7749e66b-4d28-423c-afac-83d8775ef006,14428.0,3.0,Panthers,Stars,4,6,9.892999999999999,0.589,0.567,15.0,0.632,34.1,21.0,36.0,13.0,30.0,43.0,13.0,42.0,55.0,21.608999999999998,0.411,0.433
98ce1ccf-666f-4fcc-892d-041e454a1dbd,19092.0,3.0,Lightning,Flames,4,1,17.675,0.392,0.386,-15.0,0.364,31.0,35.0,20.0,-16.0,45.0,29.0,-23.0,62.0,39.0,3.333,0.608,0.614
f5d85160-fe79-4cad-ac1f-2648110c7345,18189.0,4.0,Maple Leafs,Devils,2,3,8.309000000000001,0.431,0.474,-8.0,0.426,38.7,31.0,23.0,-10.0,41.0,31.0,-5.0,50.0,45.0,10.026,0.569,0.526
250e0989-62ac-4264-8192-8247d0f67206,17159.0,3.0,Predators,Islanders,5,4,16.979000000000003,0.488,0.453,1.0,0.509,40.1,26.0,27.0,-2.0,42.0,40.0,-10.0,58.0,48.0,12.939,0.512,0.547
a3afa713-6b09-4356-bf13-eeb49188feba,14278.0,3.0,Jets,Ducks,3,2,10.335,0.507,0.522,2.0,0.519,24.8,26.0,28.0,1.0,35.0,36.0,4.0,44.0,48.0,7.406,0.493,0.478
abf97937-2c1f-4586-a75c-07f5bafd3c1c,18096.0,5.0,Blues,Capitals,5,4,17.622,0.341,0.343,-20.0,0.344,35.0,42.0,22.0,-27.0,56.0,29.0,-34.0,71.0,37.0,8.633,0.659,0.657
c3458453-374d-4bf4-b893-face9c1d02e1,18224.0,3.0,Wild,Penguins,4,6,18.212999999999997,0.492,0.47,-3.0,0.462,32.2,21.0,18.0,-1.0,30.0,29.0,-5.0,44.0,39.0,19.626,0.508,0.53
4731f504-6efb-40e4-88fc-e5faf6543132,17708.0,3.0,Golden Knights,Coyotes,4,1,11.262,0.517,0.476,5.0,0.556,38.5,20.0,25.0,2.0,29.0,31.0,-4.0,43.0,39.0,4.697,0.483,0.524
d9b6f1ca-77da-4db6-a06d-bafc45294a5b,17151.0,4.0,Kraken,Rangers,3,2,10.333,0.582,0.556,7.0,0.569,29.6,22.0,29.0,13.0,33.0,46.0,11.0,44.0,55.0,7.606,0.418,0.444
43579be2-748d-47f3-a6df-6d0200b1bbb5,14134.0,3.0,Sharks,Red Wings,4,7,16.667,0.576,0.594,6.0,0.575,39.7,17.0,23.0,10.0,28.0,38.0,18.0,39.0,57.0,34.14,0.424,0.406
b7409d89-8deb-486f-b298-603d142ef4be,18841.0,3.0,Canucks,Kings,4,1,16.974,0.392,0.443,-9.0,0.418,33.2,32.0,23.0,-16.0,45.0,29.0,-11.0,54.0,43.0,3.44,0.608,0.557
149bb3a5-4316-4f61-a385-d0c837b8ca5f,18881.0,3.0,Senators,Devils,1,5,4.661,0.5,0.5,-4.0,0.455,42.0,24.0,20.0,0.0,32.0,32.0,0.0,42.0,42.0,14.862,0.5,0.5
24c06936-f281-49df-91e0-ed6daf2f946b,15842.0,5.0,Panthers,Flames,4,5,12.286,0.5,0.495,0.0,0.5,41.1,28.0,28.0,0.0,39.0,39.0,-1.0,51.0,50.0,12.286,0.5,0.505
7560bd63-a78d-4ad1-bacc-3f3a4fff72f9,18573.0,3.0,Capitals,Avalanche,0,4,0.867,0.506,0.529,8.0,0.574,36.3,23.0,31.0,1.0,39.0,40.0,6.0,49.0,55.0,14.8,0.494,0.471
87e46bc2-eb8c-4e0d-8eee-44869ea539d3,15325.0,3.0,Jets,Penguins,0,3,0.906,0.488,0.479,-3.0,0.474,40.3,30.0,27.0,-2.0,42.0,40.0,-4.0,49.0,45.0,10.4,0.512,0.521
cb6e10c6-7bfa-49e2-a35e-9a54b9c71e15,17850.0,3.0,Bruins,Blackhawks,6,1,14.947,0.722,0.685,20.0,0.7,35.6,15.0,35.0,32.0,20.0,52.0,33.0,28.0,61.0,6.4639999999999995,0.278,0.315
cbb27274-1bcf-44a2-9742-32ebbe6416f3,18645.0,3.0,Maple Leafs,Sabres,5,2,22.641,0.49,0.453,1.0,0.514,32.6,18.0,19.0,-1.0,25.0,24.0,-7.0,41.0,34.0,6.683000000000001,0.51,0.547
cfa22c73-8cd8-4066-bf7f-db93e627c31b,18693.0,3.0,Blue Jackets,Red Wings,1,6,4.438,0.507,0.505,-4.0,0.462,33.9,28.0,24.0,1.0,35.0,36.0,1.0,48.0,49.0,17.163999999999998,0.493,0.495
d561227b-4198-4f2b-91f7-52064102012f,21105.0,5.0,Canadiens,Flyers,5,4,13.362,0.506,0.514,1.0,0.51,37.1,25.0,26.0,1.0,39.0,40.0,3.0,54.0,57.0,14.675,0.494,0.486
70b604a5-90bf-49c7-a4db-c97bf33c04dd,18532.0,3.0,Stars,Islanders,5,2,15.231000000000002,0.545,0.528,5.0,0.553,39.6,21.0,26.0,6.0,30.0,36.0,5.0,42.0,47.0,7.757000000000001,0.455,0.472
9ef036f4-8ecf-41f0-9497-cc495a720630,17444.0,4.0,Predators,Lightning,2,3,7.223,0.435,0.389,-6.0,0.446,35.1,31.0,25.0,-9.0,39.0,30.0,-21.0,58.0,37.0,8.638,0.565,0.611
a228ff10-8cf8-46b0-bf07-8b5d7202d20d,18096.0,3.0,Blues,Ducks,6,2,18.538,0.516,0.452,8.0,0.577,33.9,22.0,30.0,2.0,31.0,33.0,-9.0,51.0,42.0,7.124,0.484,0.548
f98688c2-a313-44f4-bc57-89d3996ab312,18278.0,4.0,Wild,Hurricanes,2,1,10.452,0.471,0.465,0.0,0.5,27.8,20.0,20.0,-4.0,37.0,33.0,-7.0,53.0,46.0,5.705,0.529,0.535
7f65c610-88f4-474b-9857-b762ff632929,17151.0,4.0,Kraken,Kings,3,2,11.231000000000002,0.466,0.402,-1.0,0.491,32.6,27.0,26.0,-5.0,39.0,34.0,-20.0,61.0,41.0,7.797000000000001,0.534,0.598
854ca2e6-41fc-431f-9b0c-715d5e5930a8,18347.0,4.0,Oilers,Golden Knights,4,3,18.311999999999998,0.492,0.465,-6.0,0.429,34.6,24.0,18.0,-1.0,31.0,30.0,-6.0,46.0,40.0,9.626000000000001,0.508,0.535
458f9a3f-44d1-4ec3-a468-3297dea934f2,17562.0,3.0,Sharks,Rangers,1,2,5.253,0.405,0.396,-19.0,0.333,43.3,38.0,19.0,-15.0,47.0,32.0,-21.0,61.0,40.0,5.657,0.595,0.604
443114da-25f9-413b-910f-757fd000067f,15643.0,3.0,Blue Jackets,Panthers,5,3,22.64,0.345,0.292,-26.0,0.297,45.0,45.0,19.0,-27.0,57.0,30.0,-47.0,80.0,33.0,6.783,0.655,0.708
94e5ac56-5009-47dc-aadd-309c84a0d349,21182.0,3.0,Blackhawks,Penguins,3,5,10.200000000000001,0.537,0.511,6.0,0.56,35.6,22.0,28.0,5.0,31.0,36.0,2.0,46.0,48.0,20.906,0.463,0.489
10b394a8-aebf-48e6-acf3-d73bf90931ec,19092.0,3.0,Lightning,Bruins,3,5,9.427999999999999,0.618,0.578,11.0,0.6,35.4,22.0,33.0,16.0,26.0,42.0,13.0,35.0,48.0,18.114,0.382,0.422
1b68cbb0-823c-4d1a-aede-fd74982ab934,17896.0,3.0,Flyers,Flames,2,5,8.833,0.39,0.437,-6.0,0.435,36.4,26.0,20.0,-13.0,36.0,23.0,-11.0,49.0,38.0,17.62,0.61,0.563
6ca2a725-3f2a-4096-b7ff-dd68314fb2cf,16514.0,3.0,Devils,Oilers,5,2,18.833,0.589,0.579,3.0,0.532,35.9,22.0,25.0,13.0,30.0,43.0,15.0,40.0,55.0,7.521,0.411,0.421
8bff65fd-35b5-4e2c-ba45-6961175d7934,13346.0,4.0,Jets,Hurricanes,4,3,18.288999999999998,0.346,0.337,-4.0,0.452,23.7,23.0,19.0,-24.0,51.0,27.0,-34.0,69.0,35.0,11.926,0.654,0.663
8e83b5a9-6d9d-4c17-8985-8100e69e7d65,18494.0,4.0,Maple Leafs,Islanders,2,3,7.175,0.549,0.559,6.0,0.558,32.6,23.0,29.0,8.0,37.0,45.0,12.0,45.0,57.0,13.438,0.451,0.441
74221543-4aa0-437b-9838-a98167a7a6af,17159.0,5.0,Predators,Coyotes,4,3,7.589,0.571,0.564,6.0,0.554,34.5,25.0,31.0,11.0,33.0,44.0,12.0,41.0,53.0,12.033,0.429,0.436
8fee14e5-175d-4db8-968b-f26ab2e3e80f,18096.0,3.0,Blues,Ducks,3,1,12.064,0.5,0.488,-1.0,0.49,30.7,25.0,24.0,0.0,32.0,32.0,-2.0,44.0,42.0,4.489,0.5,0.512
bfa70b53-017f-42b4-aa67-f8c252fbb8f1,18532.0,5.0,Stars,Avalanche,2,3,9.243,0.423,0.483,-7.0,0.41,39.8,23.0,16.0,-8.0,30.0,22.0,-3.0,45.0,42.0,6.617,0.577,0.517
